0,EP_station_NO,EP_station_NO2,EP_station_NOX,EP_station_O3,EP_station_PM10,EP_station_PM2.5,EP_station_RH,EP_station_SO2,EP_station_Temp,EP_station_WD,EP_station_WS,EP_station_Rain,EP_station_CO,EP_station_Benzene,factor0
2023-05-01 13:30:00,1.0,5.1,6.7,109.8,28.0,,,,,,,,,,
2023-05-01 13:35:00,1.0,4.8,6.3,109.3,28.0,,,,,,,,,,
2023-05-01 13:40:00,0.9,5.2,6.6,110.3,35.2,,,,,,,,,,
2023-05-01 13:45:00,0.8,4.7,5.9,111.4,37.0,,,,,,,,,,
2023-05-01 13:50:00,1.0,5.1,6.6,110.7,37.0,,,,,,,,,,
2023-05-01 13:55:00,1.0,5.7,7.2,107.2,37.0,,,,,,,,,,
2023-05-01 14:00:00,1.0,6.6,8.1,106.9,37.0,,,,,,,,,,
2023-05-01 14:05:00,0.9,5.5,6.9,107.6,37.0,,,,,,,,,,
2023-05-01 14:10:00,1.0,5.0,6.5,106.5,37.0,,,,,,,,,,
2023-05-01 14:15:00,1.0,5.3,6.9,105.2,37.0,,,,,,,,,,
2023-05-01 14:20:00,1.1,6.2,7.8,104.6,37.0,,,,,,,,,,
2023-05-01 14:25:00,0.9,5.9,7.2,104.5,37.0,,,,,,,,,,
2023-05-01 14:30:00,0.9,5.8,7.1,106.3,37.0,,,,,,,,,,
2023-05-01 14:35:00,0.9,6.0,7.4,104.5,37.0,,,,,,,,,,
2023-05-01 14:40:00,1.1,6.8,8.5,102.9,39.4,,,,,,,,,,
2023-05-01 14:45:00,1.0,5.2,6.7,105.7,40.0,,,,,,,,,,
2023-05-01 14:50:00,1.0,5.6,7.1,103.7,40.0,,,,,,,,,,
2023-05-01 14:55:00,1.0,6.6,8.2,102.0,40.0,,,,,,,,,,
2023-05-01 15:00:00,0.9,5.3,6.6,103.9,40.0,,,,,,,,,,
2023-05-01 15:05:00,0.9,6.0,7.4,101.9,40.0,,,,,,,,,,
2023-05-01 15:10:00,0.8,5.1,6.4,103.9,40.0,,,,,,,,,,
2023-05-01 15:15:00,1.1,6.3,8.0,101.2,40.0,,,,,,,,,,
2023-05-01 15:20:00,1.1,6.0,7.7,101.0,40.0,,,,,,,,,,
